House_ID,Date_Sold,Year_Built,Bedrooms,Bathrooms,Living_Area,Lot_Size,Neighborhood,House_Style,Overall_Condition,Roof_Material,Exterior_Finish,Basement_Type,Heating_System,Cooling_System,Garage_Capacity,Garage_Type,Pool,Fireplaces,Kitchen_Quality,Utilities,Sale_Type,Sale_Condition,Zoning_Class,School_Rating,Distance_to_City_Center,Crime_Rate_Index,Tax_Annual,Renovation_Year,Property_Type,Price
83556373-1120-4b6c-aab5-4d224d4e56c0,2024-02-07T00:00:00,1964,3,3.5,4527,35819,Downtown_Lofts,Split-Level,8,Slate,Brick,None,GasA,Window,2,None,N,0,Po,ELO,WD,Partial,RM,10,12.3,2.61,7850.6,NaN,Townhouse,796140.0
c1566677-5555-4466-bc2e-5ce20f35f2cd,2021-06-12T00:00:00,1993,2,2.5,1106,35812,Suburban_Oasis,Split-Level,10,Metal,Stone,None,GasA,None,4,Attchd,0,3,Gd,No_Sewr,COD,Partial,RH,10,38.0,0.57,5646.8,2003,Single_Family,255511.0
dc5b8884-0fe8-4f95-802c-e5f109bf2a5d,24-09-2023,1936,6,3.0,2141,8880,West_End,Colonial,6,Tile,Stucco,,Wall,Central,4,Detchd,None,3,TA,All_Pub,New,AdjLand,FV,6,38.3,0.35,5473.8,NaN,Townhouse,432329.0
f96f9d41-7ad5-4c91-ac60-aefba79cb3be,09-01-2020,1926,4,2.0,4143,16282,Suburban_Oasis,Ranch,8,Shingle,Vinyl_Siding,Full,GasW,Window,4,Detchd,N,3,Gd,All_Pub,Con,Abnorml,FV,6,17.7,3.78,5338.4,NaN,Condo,736146.0
563a8d7a-33e7-4285-b729-c43168c09517,2023-05-17T00:00:00,1970,3,2.5,866,10219,North_Heights,Colonial,8,Shingle,Wood,Full,Wall,Window,0,None,No,0,TA,No_Sewr,COD,Abnorml,RL,5,29.2,0.31,5238.8,NaN,Duplex,185169.0
7f995428-410e-45fc-9a3c-7183cb428ad8,1579586400,1905,1,1.5,4201,33004,West_End,Bungalow,Excellent,Metal,Brick,,GasW,Central,0,None,0,0,TA,All_Pub,WD,AdjLand,FV,3,5.2,2.03,7572.8,NaN,Condo,660221.0
510cbc53-57fc-4b9a-8461-f545fcd9bce9,07/29/2022,1973,1,2.0,2110,23511,South_Side,Bungalow,1,Tile,Brick,Crawl,GasA,None,2,Attchd,N,3,Gd,No_Seer,WD,Normal,RL,10,22.4,3.47,3927.0,NaN,Townhouse,352154.0
188c1d1c-b3af-4a57-ad11-e329e0cc1e48,1611381600,2005,3,3.0,4988,15343,Downtown_Lofts,Victorian,4,Shingle,Vinyl_Siding,Full,GasA,Window,3,None,0,3,Fa,All_Pub,Con,Abnorml,RH,9,39.0,4.36,7935.4,NaN,Condo,878529.0
60ef93d0-23c8-4bfe-8ea2-804e4e03648a,17-12-2022,2023,3,3.0,4049,0.58 ac,Downtown_Lofts,Bungalow,4,Shingle,Stucco,Full,Grav,Central,1,None,N,2,Gd,ELO,Con,Abnorml,RL,4,36.5,1.94,4821.200000000001,NaN,Townhouse,715260.0
d244244e-8ef1-4f1a-a988-f4dd484fca84,06/04/2020,1960,5,3.5,2435,14099,West_End,Victorian,8,Shingle,Brick,Slab,Grav,None,1,None,0,3,Po,No_Sewr,Con,AdjLand,FV,2,3.1,4.67,4063.0,NaN,Single_Family,456703.0
3ff0c33f-e654-456b-a13a-905e65330b9a,11/17/2023,1907,2,4.0,3863,11740,East_Gate,Bungalow,9,Tile,Stucco,None,GasW,Window,1,BuiltIn,0,1,Po,All_Pub,New,Partial,RL,8,29.7,0.15,4710.4,NaN,Duplex,674692.0
ad09d4c4-9c0e-498d-8430-d51e61703a17,2022-04-30T00:00:00,1937,3,1.0,2431,10677,East_Gate,Split-Level,4,Tile,Stucco,Slab,GasA,Window,3,None,0,0,Po,All_Pub,WD,Abnorml,FV,1,32.5,0.38,3425.8,NaN,Single_Family,402340.0
eeaf43ad-1da1-4234-ad00-d715c24b201c,2022-07-21T00:00:00,1942,5,2.0,1869,29019,East_Gate,Bungalow,2,Tile,Stucco,None,GasW,Window,1,Detchd,None,1,Fa,No_Seer,COD,AdjLand,RM,2,32.0,3.57,6213.2,NaN,Condo,351078.0
9da11101-2d7b-459f-aade-38a5377e0666,22-08-2022,1991,5,3.5,4141,27711,West_End,Split-Level,5,Shingle,Stone,Slab,GasA,Central,1,BuiltIn,0,0,Gd,ELO,Con,Normal,FV,7,26.9,2.25,4406.8,NaN,Townhouse,731461.0
7b949ae8-de64-49ee-a6b8-20c3c53fc034,23-12-2021,1967,3,2.5,3511,12614,Suburban_Oasis,Modern,7,Tile,Vinyl_Siding,Crawl,Wall,Central,0,None,No,3,TA,No_Sewr,New,Abnorml,RM,5,13.3,0.37,5522.8,NaN,Condo,623431.0
91448e02-9a82-4c4a-ac3e-65dc6fec5e40,2023-08-15T00:00:00,1906,2,3.0,4309,9719,Suburban_Oasis,Ranch,1,Metal,Brick,Full,GasW,Central,4,Detchd,No,1,Ex,No_Seer,New,Partial,RL,10,7.3,2.39,8436.2,NaN,Duplex,732461.0
7af55f4f-b7d7-4745-978e-89c230e055e6,08/12/2021,'36,6+1,2.5,4965,28790,Downtown_Lofts,Split-Level,3,Tile,Stone,Full,Grav,None,3,BuiltIn,N,1,Gd,All_Pub,COD,Partial,FV,10,11.7,0.69,6356.0,NaN,Townhouse,873688.0
cf581507-38b9-4d2f-ae1f-a2deb088cff5,21-06-2023,1942,2,1.5,2818,29508,West_End,Bungalow,6,Metal,Brick,Crawl,GasW,None,0,None,None,2,Po,No_Seer,Con,AdjLand,RL,1,12.5,2.09,5772.4,NaN,Townhouse,456304.0
219ddf4f-5c40-4ef5-9c42-c502e3fc99a0,1617253200,1934,3,2.0,4605,7079,West_End,Bungalow,3,Tile,Brick,None,Grav,Central,2,BuiltIn,0,3,TA,ELO,Con,Normal,RM,9,28.7,4.95,6808.0,NaN,Duplex,737303.0
310ff95f-fb96-4002-9be2-b5b9927b92e0,1663650000,1999,4,2.5,3132,4331,Downtown_Lofts,Ranch,4,Shingle,Stone,Full,Grav,Central,4,Detchd,None,1,TA,No_Sewr,COD,Normal,FV,8,37.1,3.45,7272.6,NaN,Duplex,605916.0
6390ae70-db11-483a-b8f5-9c0b64a303a5,1639029600,1976,2,1.5,4533,3063,westend,Colonial,7,Tile,Vinyl_Siding,Full,Wall,Central,4,Attchd,None,1,Po,All_Pub,WD,Normal,RM,2,18.2,3.13,7705.4,NaN,Duplex,705320.0
95559698-63b8-4230-8e8e-c4bf8ff63123,1682053200,'66,3,1.5,2707,0.89 ac,South_Side,Bungalow,4,Tile,Stucco,Full,GasA,Central,2,Attchd,N,1,Fa,No_Sewr,WD,AdjLand,RM,8,39.2,1.46,6331.6,NaN,Single_Family,453187.0
6a9e6753-a405-46c7-a967-2990e990eafe,09/22/2022,1935,2+1,3.5,4018,18990,North_Heights,Colonial,Excellent,Slate,Stucco,Full,Grav,Central,1,None,0,0,TA,No_Sewr,WD,Normal,RH,5,16.8,1.49,6594.4,2023,Townhouse,664335.0
07f6a818-4aae-4435-bdfe-d19cf78e21ca,1684558800,'21,1,3.0,2569,32174,westend,Split-Level,2,Slate,Wood,None,GasA,Central,3,None,No,1,Po,No_Seer,Con,Normal,RH,10,30.2,2.45,4031.2000000000003,NaN,Condo,443006.0
c8201d5c-4471-4f7c-af53-4188b86b49a8,2020-07-01T00:00:00,1935,2,2.0,2263,26681,North_Heights,Bungalow,1,Slate,Wood,Full,Grav,None,2,None,No,3,Po,No_Seer,COD,Abnorml,FV,5,34.8,4.18,3259.4,NaN,Condo,373625.0
6562ac15-6886-41fe-832d-129eb712e0e4,01/07/2020,1942,3+1,3.5,2091,0.41 ac,South_Side,Victorian,2,Tile,Stone,Slab,Wall,Central,3,Detchd,None,3,Gd,No_Sewr,New,Normal,RH,5,25.4,3.54,5744.8,NaN,Duplex,391762.0
5635b0cd-f2f2-4733-8c06-adba4d9826f3,1691816400,'08,6,1.0,4049,20391,East_Gate,Victorian,4,Slate,Stucco,Slab,GasA,Window,4,Attchd,Yes,3,TA,No_Seer,New,Abnorml,RM,1,4.9,2.38,7791.200000000001,NaN,Duplex,698446.0
2610869a-7eed-4765-a434-7c8a92869d7d,1593752400,1956,5,2.0,1937,5356,North_Heights,Bungalow,4,Tile,Brick,,GasA,Window,4,None,0,3,Gd,All_Pub,Con,Normal,RH,1,3.4,0.12,6018.6,NaN,Duplex,352015.0
d71ac222-7521-4fcc-a0ab-69c39b8a4a0d,14-12-2022,1908,3,3.0,2109,23795,Suburban_Oasis,Modern,10,Slate,Wood,None,GasA,None,3,Detchd,N,1,Ex,No_Seer,Con,Normal,RL,1,9.9,3.66,6564.2,NaN,Duplex,428388.0
413394ca-c6ab-4f89-aed0-5f872b915e9a,18-06-2023,1944,6,1.5,16120,14382,West_End,Split-Level,4,Slate,Stucco,Crawl,Grav,None,1,BuiltIn,None,2,Gd,No_Seer,COD,Partial,RL,4,22.2,4.28,14343.0,NaN,Duplex,2520297.0
2e5c3b67-1d51-4d63-b4d7-d88fa50582cb,28-06-2021,2015,4,2.0,1345,34947,Downtown_Lofts,Modern,8,Slate,Wood,Slab,GasA,Window,4,Attchd,None,1,Ex,No_Seer,COD,Normal,RL,6,29.7,0.49,3690.0,NaN,Condo,302989.0
a0e36947-0e17-4125-97e7-f35c4cb9421c,2021-04-28T00:00:00,1903,5,2.5,1045,29119,Suburban_Oasis,Split-Level,8,Tile,Vinyl_Siding,Crawl,Grav,Central,4,BuiltIn,None,1,Fa,All_Pub,COD,AdjLand,RM,6,27.1,4.46,4193.0,NaN,Duplex,281202.0
22a4212c-5920-47b4-be78-8e76e6a99a7e,2020-06-26T00:00:00,1985,5+1,3.0,1691,9996,suburbanoasis,Split-Level,5,Tile,Vinyl_Siding,Crawl,Wall,Central,1,BuiltIn,None,2,Fa,No_Sewr,WD,Abnorml,FV,6,39.4,3.13,4571.8,NaN,Duplex,340963.0
bd4616ce-cb24-4f4e-881d-0ff70e73709d,02/13/2023,1965,6,2.0,1961,28670,Downtown_Lofts,Bungalow,2,Tile,Wood,Crawl,GasW,Central,3,Detchd,None,2,TA,ELO,COD,Partial,RH,6,9.0,0.5,2802.8,NaN,Condo,442825.0
bca4e029-eb7c-4dcf-ad7e-b26e18943881,1693371600,1997,1,1.0,4378,0.34 ac,Suburban_Oasis,Colonial,5,Tile,Stone,None,Wall,None,0,None,No,3,Gd,No_Seer,New,Abnorml,RL,3,35.5,1.94,5859.4,NaN,Condo,704077.0
49da4979-27a9-468f-8bdf-e3009ab8ae07,1649048400,'85,4,2.0,2178,8140,East_Gate,Bungalow,10,Tile,Vinyl_Siding,Slab,Wall,None,2,BuiltIn,None,1,Ex,No_Sewr,WD,Normal,RM,1,30.5,4.01,3694.4,NaN,Condo,376993.0
967e5716-c3d6-41ae-9157-6584da4b9b53,24-04-2021,1995,1,2.0,1407,30908,North_Heights,Modern,9,Shingle,Stucco,None,GasW,None,3,None,No,0,Fa,No_Sewr,Con,AdjLand,RM,6,11.6,4.28,3834.6000000000004,2017,Townhouse,233056.0
732ccd5f-b8e1-4975-8676-30e3fd944261,02/19/2021,'90,4,3.5,3909,10261,East_Gate,Ranch,1,Tile,Vinyl_Siding,None,Grav,None,0,None,None,1,Ex,ELO,WD,Abnorml,RM,5,34.1,3.79,8114.200000000001,2004,Duplex,674624.0
73c566a8-10d2-4c5b-b6eb-f1786d4deacf,1641880800,'80,3,2.0,4249,39237,suburbanoasis,Modern,6,Tile,Stucco,,Grav,Window,2,Detchd,None,1,Gd,No_Seer,COD,Partial,RH,6,2.0,2.63,6127.200000000001,2014,Single_Family,691767.0
ae1d99c5-ef38-4721-9774-da7f29821ecb,10/28/2022,1921,6,3.0,2772,29295,West_End,Victorian,10,Metal,Brick,Crawl,GasW,Central,0,None,No,1,Po,All_Pub,WD,Abnorml,FV,1,16.1,3.35,6688.6,NaN,Condo,527427.0
ddbcc828-3d1a-4e2d-a9bd-f9e78ad802bd,01-06-2021,2012,5,3.0,4698,37859,North_Heights,Colonial,4,Shingle,Brick,Full,Grav,Central,3,Detchd,0,2,Fa,ELO,WD,Normal,RL,9,21.2,1.11,5395.4,NaN,Condo,816591.0
b1e3d6fa-83cf-471c-8f55-cb3f9125e2cc,1688706000,1980,4,2.5,911,0.35 ac,South_Side,Bungalow,4,Tile,Stucco,Full,Wall,Window,4,None,0,0,Po,No_Seer,COD,Partial,RL,4,35.9,3.8,5224.8,NaN,Townhouse,203219.0
0073f4dc-711e-46d4-b4aa-8697af2baa76,09/29/2020,1993,6,2.0,1048,30920,West_End,Victorian,Fair,Tile,Brick,Full,GasA,Central,2,Detchd,None,1,TA,No_Sewr,Con,Normal,RM,1,30.6,4.6,5359.4,2018,Duplex,246045.0
16476fb7-5294-462d-afaa-6cb9db080e00,2022-09-07T00:00:00,1982,6,2.0,4226,34393,Suburban_Oasis,Colonial,8,Slate,Vinyl_Siding,Slab,Wall,None,0,None,No,0,Po,No_Sewr,New,AdjLand,RM,3,32.9,2.0,6135.8,NaN,Single_Family,759870.0
b2a0b441-03dd-452f-8e55-85d4bbb98ac6,12/05/2022,2013,1,3.0,4952,0.54 ac,westend,Bungalow,7,Tile,Stone,Full,Wall,Central,1,None,0,2,Po,ELO,Con,Normal,RM,4,36.3,0.37,7431.6,NaN,Townhouse,815246.0
3ff2e1b1-19bc-42bb-bcba-b73c09940ea6,2021-02-04T00:00:00,1938,4,1.0,2456,15842,Suburban_Oasis,Split-Level,6,Tile,Vinyl_Siding,Crawl,GasW,None,3,BuiltIn,No,0,Fa,All_Pub,Con,AdjLand,RM,10,9.0,3.57,5409.8,NaN,Condo,447450.0
119fd3d2-a576-4531-8af0-084f32fe135c,1648962000,1973,4,1.5,1527,27675,Downtown_Lofts,Victorian,9,Tile,Stone,None,Wall,Central,1,BuiltIn,N,2,TA,ELO,Con,Normal,RH,2,18.4,2.71,2581.6000000000004,NaN,Condo,329580.0
cf1bcbb0-5bbe-4875-ace1-2dade024fd58,1674799200,1980,3,4.0,3985,9891,Downtown_Lofts,Split-Level,7,Metal,Brick,,Grav,Window,1,Attchd,None,0,Ex,All_Pub,New,Abnorml,RM,2,33.2,1.9,4699.0,NaN,Condo,723325.0
4a37527b-2bee-4c7e-8afc-2fa0cc1b0a18,1651122000,1913,4,3.0,4393,6365,Downtown_Lofts,Split-Level,8,Tile,Vinyl_Siding,Full,Wall,None,1,Attchd,None,1,Po,No_Sewr,New,Partial,RL,3,24.6,1.26,4985.4,NaN,Townhouse,810130.0
a9f76b34-a3af-4a7e-9ec6-5cad51dea89b,1601010000,1969,3,1.0,2596,12856,South_Side,Colonial,4,Shingle,Stone,None,Grav,Central,4,Detchd,None,2,Ex,No_Sewr,New,AdjLand,FV,10,38.7,3.82,5298.8,NaN,Single_Family,448674.0
2e660088-adc1-4894-82a7-b554bddd0f30,09-01-2022,2003,3,3.0,4763,39608,North_Heights,Split-Level,7,Slate,Stucco,,Grav,Window,1,Detchd,0,0,Fa,All_Pub,COD,Partial,RM,3,14.8,0.26,5833.4,NaN,Condo,774455.0
1ffe49e5-7cba-4b98-912b-228f7023b012,2021-08-13T00:00:00,'99,1,3.5,3332,19314,Downtown_Lofts,Colonial,9,Metal,Vinyl_Siding,Slab,GasW,None,3,None,0,1,Ex,No_Sewr,WD,Partial,FV,9,19.9,3.8,4491.6,NaN,Condo,630071.0
958a2dde-e8d9-4b22-8825-7f0643bc8c2c,2023-07-05T00:00:00,2013,5,2.0,4078,3088,Suburban_Oasis,Split-Level,8,Metal,Stone,Full,Wall,None,0,None,N,3,Gd,No_Sewr,Con,Abnorml,RH,4,4.1,0.71,5129.4,NaN,Condo,726172.0
3cba3f04-7589-4911-b75d-86b2e3f1623e,27-01-2023,1933,5,2.0,4430,11806,Suburban_Oasis,Modern,4,Shingle,Brick,Slab,Wall,Central,3,BuiltIn,None,3,Po,ELO,WD,Normal,RH,2,14.1,2.41,7579.0,NaN,Condo,754688.0
24691cf0-7674-41c3-8495-525cf23fac12,1591074000,2000,5,3.0,3118,8776,East_Gate,Colonial,8,Metal,Wood,,GasA,Central,4,None,0,3,Fa,ELO,COD,Normal,FV,2,33.8,3.44,5064.4,2016,Duplex,5546650.0
41487ca5-65bb-4e6c-9131-1bdb6bf2d15f,1585285200,1956,6,2.0,4079,10033,East_Gate,Bungalow,9,Metal,Brick,Crawl,Grav,None,0,None,N,1,Po,No_Sewr,COD,Abnorml,RM,5,11.3,3.26,7541.200000000001,2019,Single_Family,682998.0
d90b2724-1cff-4ef3-9688-f49bbf7f8707,01/04/2022,1908,1,2.5,4062,13511,South_Side,Ranch,8,Tile,Wood,None,GasW,None,0,None,0,0,TA,No_Seer,WD,AdjLand,FV,4,15.8,4.33,5117.6,NaN,Townhouse,667114.0
1d59f81d-a856-4913-a807-c1521d25f55a,14-04-2022,1978,1,2.5,2661,23315,West_End,Bungalow,6,Slate,Vinyl_Siding,Crawl,Grav,Window,1,None,N,0,Po,No_Seer,New,Normal,RH,7,21.0,2.77,4252.8,NaN,Duplex,452589.0
d6816982-1b2f-4a99-98ab-d8ea9e3edf9e,10-05-2020,1946,3,1.0,2715,35149,North_Heights,Victorian,6,Slate,Brick,Slab,Wall,Central,4,Detchd,None,2,TA,All_Pub,COD,Partial,RH,4,28.4,0.55,3596.0,NaN,Condo,449389.0
700502b1-09e0-47c9-ad0c-0d4e6669da34,1652072400,'62,2,3.0,807,15217,North_Heights,Victorian,7,Metal,Wood,Crawl,Grav,Window,1,None,No,3,Po,No_Seer,COD,Abnorml,FV,2,7.2,0.36,2755.6,2005,Condo,203116.0
cab9154b-2f40-4304-b310-3b4559f88487,04/14/2023,2017,2,3.5,2095,8882,Green_Valley,Colonial,1,Slate,Stone,Slab,Grav,Window,1,BuiltIn,None,0,Po,No_Sewr,COD,Abnorml,RM,2,39.7,3.48,5670.0,2009,Townhouse,385484.0
22241f24-ac91-4f0e-bab7-05506f6fbb77,1600491600,1996,2,4.0,2668,14005,West_End,Ranch,8,Slate,Vinyl_Siding,Full,GasW,None,1,None,0,2,Po,ELO,Con,Abnorml,RH,3,36.5,3.65,3761.4,2004,Duplex,475792.0
8371b0ec-7996-4dce-990a-bbd3b283759a,2023-05-29T00:00:00,1929,1,1.0,4507,20102,West_End,Ranch,5,Tile,Wood,Full,Wall,Central,2,None,None,2,Fa,No_Sewr,COD,Normal,RL,8,15.3,0.59,6658.6,NaN,Duplex,696299.0
a9d939d6-dc0b-41f8-92a7-8ef8d759a2d4,2020-03-28T00:00:00,2007,1,4.0,3302,17488,East_Gate,Split-Level,8,Shingle,Vinyl_Siding,Crawl,GasW,Central,0,None,N,3,Gd,No_Seer,COD,Abnorml,RM,3,8.9,4.67,4314.6,NaN,Single_Family,565190.0
d6979fb9-47ea-4fda-b1b7-23e0754f462b,09/21/2023,2011,1,1.5,3715,32043,West_End,Ranch,3,Shingle,Stone,None,GasW,None,3,Detchd,N,3,TA,No_Seer,Con,AdjLand,RM,9,25.0,1.48,6238.0,NaN,Townhouse,601340.0
cd746452-7799-4cf8-bf01-ca8e54555f41,06-06-2022,1955,2,4.0,2491,15579,East_Gate,Ranch,2,Tile,Brick,Crawl,GasA,Window,3,Attchd,No,3,Po,No_Sewr,New,Normal,RL,5,11.0,3.87,4156.8,2016,Single_Family,433907.0
68cae52e-4b78-4f05-a4c7-30e876e86dea,1629522000,1973,4,2.5,3682,27169,Suburban_Oasis,Bungalow,3,Metal,Wood,Slab,Wall,None,3,None,0,2,Po,No_Sewr,Con,AdjLand,RL,7,21.2,2.37,4910.6,NaN,Duplex,644304.0
cbc80a31-902a-4996-bf56-185bced2c5c6,1579154400,1945,6,3.0,2641,15352,Downtown_Lofts,Modern,4,Metal,Brick,Crawl,GasW,Window,0,None,N,3,Fa,No_Seer,New,AdjLand,RH,1,32.8,4.24,4685.8,NaN,Condo,543180.0
c527319a-3872-499a-adfb-85e409999dae,2022-04-25T00:00:00,1976,3,3.5,1126,18507,East_Gate,Ranch,10,Tile,Wood,None,Wall,Central,0,None,None,0,TA,All_Pub,WD,Normal,RM,4,12.7,3.21,-99.0,NaN,Condo,245319.0
42401300-c093-4d98-955c-a3308495d285,13-07-2022,1982,2,3.5,3420,5909,West_End,Victorian,7,Shingle,Vinyl_Siding,Crawl,Wall,Window,2,None,None,3,Gd,No_Seer,WD,Partial,RM,9,26.3,4.76,6722.0,NaN,Townhouse,579972.0
3411248b-3dd6-4a80-847b-8d9202ee5d5c,1595566800,1903,2+1,2.0,4183,0.1 ac,North_Heights,Modern,1,Shingle,Stone,None,Grav,Window,3,Detchd,None,0,Gd,No_Sewr,COD,Normal,RH,2,27.2,3.36,5363.4,NaN,Single_Family,696582.0
a3538c17-4b67-42f3-bf71-5cd622383574,1627102800,2012,1,3.5,3153,25823,West_End,Bungalow,3,Slate,Brick,None,Wall,Central,1,Detchd,None,2,Po,No_Seer,New,AdjLand,RL,8,39.8,1.84,6650.4,2010,Single_Family,526708.0
e54ca918-eb66-454c-bd41-b6737b4ae71e,09/08/2022,1993,5,1.5,2112,6573,Green_Valley,Modern,9,Shingle,Brick,Full,Wall,Central,0,None,0,1,Po,ELO,WD,Normal,RL,3,31.3,1.0,6659.6,NaN,Condo,376769.0
7318c3a8-4e18-4199-bdd4-4f450d8acdb9,10-04-2021,'19,6,2.0,3923,2452,Suburban_Oasis,Modern,6,Shingle,Stone,Crawl,Wall,Window,3,Attchd,N,1,Ex,ELO,COD,Normal,RH,7,35.4,4.16,7608.4,NaN,Single_Family,709221.0
66cf44c7-1c6a-41c5-ab69-683a6677da21,09/29/2020,1978,2,1.5,3082,10695,East_Gate,Colonial,3,Shingle,Vinyl_Siding,,GasW,Central,4,None,No,1,Gd,No_Sewr,Con,Abnorml,RM,4,38.0,2.99,4354.6,NaN,Single_Family,501577.0
e0a3f5f1-1440-497e-986f-75cd6563d13a,08/20/2021,'69,5,4.0,3324,22231,Green_Valley,Bungalow,Fair,Slate,Brick,Full,Wall,Window,0,None,No,3,Po,No_Sewr,New,Abnorml,RH,8,21.2,2.44,5495.200000000001,NaN,Single_Family,615064.0
1db18fdc-6015-4a2c-bf0b-46a5c24ac69a,1607407200,1931,2,4.0,3889,24916,North_Heights,Split-Level,4,Shingle,Brick,Full,GasA,None,4,Detchd,N,0,Ex,No_Sewr,COD,Partial,RH,2,34.2,1.1,6034.200000000001,2018,Townhouse,678345.0
cc7265f0-2d9b-4a8c-a67f-1e06e1686484,1620709200,2023,4,3.0,2913,15118,Downtown_Lofts,Ranch,8,Shingle,Stone,Slab,GasW,Central,1,Detchd,N,3,Po,No_Sewr,COD,Normal,RM,4,33.1,0.65,6037.4,NaN,Townhouse,585582.0
8d643ff6-c2b0-45ac-927b-6478cbae9c96,11/21/2023,1910,4,1.0,992,3225,Suburban_Oasis,Bungalow,9,Metal,Stone,Full,GasA,Window,2,Detchd,0,3,Po,No_Seer,WD,Normal,RH,9,35.6,4.41,3900.6,NaN,Condo,232984.0
089b8f0e-9208-4181-9b36-e6253b31862a,02-04-2021,1968,6,4.0,4335,33416,East_Gate,Modern,1,Shingle,Stone,None,Wall,None,3,BuiltIn,No,3,Ex,No_Sewr,Con,Partial,RL,1,15.3,0.15,6131.0,2003,Single_Family,763086.0
20434987-2a35-4f15-b8d3-ac1b699af72e,08/11/2023,1920,3,3.0,3252,3209,Suburban_Oasis,Ranch,1,Slate,Wood,,GasW,None,2,Detchd,0,2,Po,No_Sewr,New,Abnorml,RL,7,31.8,4.34,4698.6,NaN,Townhouse,594264.0
dc34d9e8-7808-441a-89ef-9916babb6c5a,2023-05-17T00:00:00,1933,3,1.5,2847,16823,West_End,Modern,6,Slate,Vinyl_Siding,Crawl,Grav,None,3,Detchd,N,2,Fa,ELO,WD,Abnorml,RM,2,17.9,2.14,3313.6,NaN,Duplex,483376.0
74f6bfb5-37c9-49ad-af13-224c3b00d13f,2023-07-24T00:00:00,'81,4,4.0,4056,35780,Green_Valley,Split-Level,10,Slate,Stone,Full,GasW,Central,4,None,N,3,Fa,No_Seer,Con,Abnorml,FV,2,21.5,0.74,5007.8,NaN,Condo,715914.0
241e548e-2ad4-4218-a0bf-7c389dcbbf77,28-01-2020,1937,4,2.0,2623,18635,East_Gate,Ranch,2,Tile,Wood,Full,GasA,Central,1,BuiltIn,No,3,Ex,No_Sewr,WD,AdjLand,FV,2,12.4,4.97,4007.4,NaN,Duplex,477530.0
beb5598f-ba5d-4f9e-a17d-c7b1579430f6,2023-05-21T00:00:00,'76,5,3.5,3816,23333,West_End,Ranch,10,Tile,Brick,Full,Wall,Central,0,None,N,0,Fa,ELO,New,AdjLand,FV,2,28.6,2.38,4991.8,2022,Duplex,655370.0
1f3e98d6-fe6f-41c5-a1e2-46e450af9060,16-02-2020,1995,1,2.5,3190,5127,West_End,Victorian,8,Tile,Vinyl_Siding,Full,GasA,None,0,None,None,1,Fa,No_Sewr,New,Abnorml,RM,9,27.2,1.49,4975.0,NaN,Single_Family,529411.0
7175132e-ab29-481b-a11e-6b81dc6fa70a,1610517600,2005,3,3.5,2108,6177,Downtown_Lofts,Bungalow,Poor,Shingle,Vinyl_Siding,,GasW,Central,4,Detchd,N,1,Ex,All_Pub,WD,AdjLand,RL,6,13.6,3.24,5658.4,NaN,Single_Family,439060.0
856e9112-4ceb-4081-a968-ca95e5ddc035,2022-02-12T00:00:00,'70,3,2.5,4723,4306,South_Side,Bungalow,6,Tile,Wood,Full,GasA,Window,0,None,N,2,TA,No_Sewr,Con,Partial,RH,7,28.5,3.83,6995.4,NaN,Duplex,765575.0
22dc23ae-12ff-4c04-8980-62733e775343,09/16/2022,1937,5,3.5,48830,5286,East_Gate,Bungalow,4,Metal,Stucco,,GasA,None,3,Detchd,0,3,TA,ELO,COD,Abnorml,RM,5,28.0,4.86,44051.0,NaN,Duplex,7434899.0
2d80edfc-8cf9-45db-9545-d09edf304ca1,1594011600,1936,4,3.0,1219,11820,North_Heights,Bungalow,10,Shingle,Wood,,GasW,None,2,Attchd,0,1,Po,No_Seer,New,AdjLand,RH,3,6.0,4.39,2548.2,NaN,Townhouse,269011.0
c49267ab-1ca7-4847-8272-55eeeda7060b,1595394000,1910,2+1,3.0,1021,28158,South_Side,Modern,5,Metal,Wood,Full,GasA,None,2,Attchd,None,1,Gd,No_Sewr,Con,Normal,FV,4,27.1,2.81,3298.8,NaN,Duplex,224442.0
4d037ae1-c964-48a5-89c8-6e70972db956,2023-09-25T00:00:00,2012,4,4.0,2960,37102,Green_Valley,Victorian,4,Slate,Wood,Slab,GasA,Central,1,BuiltIn,None,0,Ex,ELO,Con,Partial,RL,5,34.6,4.66,7322.0,2010,Duplex,546745.0
01b9cf3a-5649-49ba-85f3-85f75629ae7a,2022-01-05T00:00:00,1904,4,2.5,1132,17912,West_End,Colonial,2,Tile,Wood,Full,Grav,Central,3,BuiltIn,0,0,Po,No_Sewr,New,Partial,RL,2,29.1,4.67,3155.6,NaN,Single_Family,232552.0
f78a0d59-3aa0-4734-b096-fbf4f1f524c9,08-06-2021,'10,5,4.0,2108,0.81 ac,West_End,Bungalow,9,Slate,Wood,Full,Grav,None,0,None,None,1,Ex,No_Sewr,WD,Normal,RL,6,32.0,4.25,5730.4,NaN,Duplex,412330.0
5e80bdd4-d064-4897-ad95-030e3f181c9c,1678428000,1917,5,3.0,2207,37434,South_Side,Victorian,2,Tile,Stucco,,GasW,Window,1,None,1,3,Fa,No_Sewr,COD,AdjLand,RL,3,38.8,0.27,3389.6000000000004,2002,Single_Family,446599.0
